,SAMPLE ID,IGSN,SOURCE,DOI,TITLE,JOURNAL,AUTHOR,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,NIO,MNO,MGO,CAO,SRO,NA2O,K2O,P2O5,BAO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,MN,NI,CO,CU,CD,ZN,AS,AG,S,CA,HE,HE4,HE3_HE4,HE3_HE4_R_RA,AR36,AR40,AR40_RG,AR38_AR36,AR40_AR36,NE,NE20,NE22,NE20_NE22,NE21_NE22,KR78,KR80,KR82,KR83,KR84,KR86,XE,XE124,XE126,XE128,XE129,XE130,XE131,XE132,XE134,XE136,XE129_XE132,XE131_XE132,XE134_XE132,XE136_XE132,LA,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,AG,AS,B,BA,BE,BI,BR,C,CA,CD,CO,CR,CS,CU,GA,GER,HF,HG,INDIUM,IR,K,LI,MN,MO,NB,NI,OS,P,PB,PD,PT,RB,RE,RH,RU,S,SB,SC,SE,SN,SR,TA,TE,TH,TI,TL,U,V,W,Y,ZN,ZR,ZR2O3,TI,AS,AS,GER,H2O_M,H2O_P,H2O_M,H2O_P,INDIUM
5273,PETDB-3523-0200659,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,65.49,0.68,15.73,,,5.02,,,,0.1,0.96,2.95,,3.67,2.13,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,PETDB-3523-0200659,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,62.1,7.86,31.3,6.6,1.65,7.09,1.29,7.5,1.53,4.88,0.72,4.27,0.72,,,,429.8,,,,,,,15.4,,3.8,,19.5,,9,,,,,,,,11.9,0.6,,,,,,96.9,,,,,,8,,,169.9,1.1,,12.6,,,4.4,,,44.6,,355.6,,,,,,,,,,
5275,PETDB-3523-0200659,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,PETDB-3523-0200685,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,63.27,1.07,15.24,,,6.67,,,,0.11,1.38,3.47,,4.74,3.18,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,PETDB-3523-0200685,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,63.4,8.44,38.2,8.16,1.82,8.68,1.5,8.59,1.91,5.34,0.84,5.22,0.78,,,,367,,,,,,,16.6,,4,,19.8,,10.9,,,,,,,,12.3,1.4,,,,,,105.5,,,,,,12,,,172.6,1,,12.1,,,4.3,,,51.1,,426.1,,,,,,,,,,
5278,PETDB-3523-0200685,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,PETDB-3523-2006109,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,63.21,0.88,16.62,,,5.64,,,,0.1,0.92,3.73,,5.03,3.2,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,PETDB-3523-2006109,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,62.8,8.46,37.7,8.29,1.94,8.52,1.47,8.77,1.83,5.29,0.82,5.13,0.77,,,,367,,,,,,,11.1,,3,,20.2,,10.3,,,,,,,,11.4,0.6,,,,,,102.3,,,,,,10,,,190.7,0.9,,12.4,,,4.2,,,52,,402.6,,,,,,,,,,
5281,PETDB-3523-2006109,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,PETDB-3523-2006117,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,63.07,0.99,16.19,,,5.71,,,,0.1,1.65,4.2,,4.48,2.73,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,PETDB-3523-2006117,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,55.1,6.85,27.6,5.76,1.42,6.14,1.09,6.07,1.29,3.73,0.6,3.63,0.54,,,,388,,,,,,,14.8,,3.2,,17.9,,6.8,,,,,,,,10.9,1.1,,,,,,90.3,,,,,,12,,,219.4,0.8,,11.2,,,3.6,,,36.9,,268.2,,,,,,,,,,
5284,PETDB-3523-2006117,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,PETDB-3523-2006128,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,67.07,0.66,15.78,,,3.62,,,,0.05,0.63,2.14,,4.35,4.63,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,PETDB-3523-2006128,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,79,9.13,31.3,5.82,1.17,5.24,0.92,5.46,1.17,3.64,0.59,3.83,0.58,,,,432,,,,,,,10.8,,5.5,,18.2,,9.5,,,,,,,,21.4,3,,,,,,188.4,,,,,,7,,,177.9,1.7,,27.4,,,8.4,,,35,,376.4,,,,,,,,,,
5287,PETDB-3523-2006128,,EARTHCHEMDB,10.1007/s00410-011-0613-8,"THE IMPORTANCE OF FRACTIONAL CRYSTALLIZATION AND MAGMA MIXING IN CONTROLLING CHEMICAL DIFFERENTIATION AT SÜPHAN STRATOVOLCANO, EASTERN ANATOLIA, TURKEY",CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"OZDEMIR, Y; BLUNDY, J D; GULEC, N",nr,38.92,42.98,0.01,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,HAKGH85-713-001,,EARTHCHEMDB,10.1029/2006gc001475,PROCESSES CONTROLLING ALONG-ARC ISOTOPIC VARIATION OF THE SOUTHERN IZU-BONIN ARC,"GEOCHEMISTRY, GEOPHYSICS, GEOSYSTEMS","ISHIZUKA, O; TAYLOR, R N; YUASA, M; MILTON, J A; NESBITT, R W; UTO, K; SAKAMOTO, I K",HAKGH85,24.385,141.757,0.001,-2140,-2140,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,
5289,HAKGH85-713-001,,EARTHCHEMDB,10.1029/2006gc001475,PROCESSES CONTROLLING ALONG-ARC ISOTOPIC VARIATION OF THE SOUTHERN IZU-BONIN ARC,"GEOCHEMISTRY, GEOPHYSICS, GEOSYSTEMS","ISHIZUKA, O; TAYLOR, R N; YUASA, M; MILTON, J A; NESBITT, R W; UTO, K; SAKAMOTO, I K",HAKGH85,24.385,141.757,0.001,-2140,-2140,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,104,11.9,48.5,8.36,1.98,6.97,0.96,5.5,1.1,3.06,0.53,3.29,0.52,,,,1241,,,,,,,,,1.76,,,,6.13,,,,,,,,9.72,,,,12.3,,,65.8,,,,,,,,,580,,,16.4,,,4.73,,,32.9,,243,,,,,,,,,,
5290,ESG96,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,212,61,42.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,56.7,7.03,29.5,6.6,2.23,6.2,0.9,4.8,0.8,2.1,0.27,1.7,0.23,,,,396,,,,,,,61,297,0.14,42.8,,,4.6,,,,,,,,36,212,,,2,,,32,,,,,,24,,1,558,2.5,,4.4,,,1,216,68,19,90,190,,,,,,,,,,
5291,LAH68,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.3,126.48,0.1,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,,,,,,,,75.7,56,37.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,71.5,8.5,34.6,7.3,2.58,6.8,1,5.1,0.9,2.2,0.29,1.7,0.26,,,,437,,,,,,,56,59.1,0.14,37.1,,,5,,,,,,,2,39,75.7,,,2.9,,,38,,,,,,14,,1,770,2.9,,5.6,,,1.3,145,144,20,90,209,,,,,,,,,,
5292,LAH515,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.3,126.48,0.1,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,79.7,49,55,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,77,9.27,37.4,7.7,2.45,6.9,1,5.6,1,2.8,0.37,2.3,0.32,,,,464,,,,,,,49,164,0.3,55,,,5.7,,,,,,,,43,79.7,,,2.8,,,32,,,,,,33,,2,597,3.1,,5.6,,,1.3,332,26,24,90,230,,,,,,,,,,
5293,ESG41,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,CALC,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,ESG41,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,48.56,2.755,15.2,,12.56,,,,,0.153,6.78,8.69,,3.17,1.31,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,ESG41,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,104,43,24.9,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,62.4,7.33,30.8,7.1,2.34,6.2,0.9,5,0.9,2.1,0.27,1.6,0.22,,,,383,,,,,,,43,169,0.09,24.9,,,5,,,,,,,,39,104,,,2.1,,,29,,,,,,19,,2,558,2.6,,4.5,,,0.6,225,2,19,120,195,,,,,,,,,,
5296,ESG123,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,CALC,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,ESG123,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,47.92,2.652,14.37,,12.46,,,,,0.156,9.12,9.14,,3.04,1.36,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,ESG134,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,203,62,47.1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,64.2,7.81,32.3,6.9,2.3,6.4,0.9,4.9,0.8,2.1,0.27,1.6,0.23,,,,415,,,,,,,62,199,0.25,47.1,,,5.1,,,,,,,2,40,203,,,2.7,,,37,,,,,,22,,2,604,2.8,,5.1,,,1.2,216,74,19,100,216,,,,,,,,,,
5299,ESG156,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,CALC,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,ESG210,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,CALC,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,< 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,ESG210,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,47.22,3.183,16.63,,12.72,,,,,0.167,4.62,7.69,,3.93,1.88,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,ESG210,,EARTHCHEMDB,10.1016/j.lithos.2018.12.034,"PETROGENESIS AND MANTLE SOURCE CHARACTERISTICS OF VOLCANIC ROCKS ON JEJU ISLAND, SOUTH KOREA",LITHOS,"KIM, J-I; CHOI, S-H; KOH, G; PARK, J; RYU, J-S",nr,33.42,126.5,0.1,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,48,21.3,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,86.3,10.6,43.6,9.4,3.24,8.4,1.2,6.3,1.1,2.6,0.35,2,0.28,,,,554,,,,,,,48,14.4,0.31,21.3,,,6,,,,,,,2,51,18.1,,,3,,,42,,,,,,15,,2,918,3.5,,5.7,,,1.4,185,96,26,110,251,,,,,,,,,,
